1535118168,s3-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118168,s1-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118168,s2-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118168,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118168,s3-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118168,s1-eth1,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118168,s2-eth2,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118168,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118168,total,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118169,s3-eth1,1224400.00,27254.00,1251654.00,27254,1224400,428.00,411.00,839.00,411,428,0.00,0.00,0,0
1535118169,s1-eth2,27004.00,1224490.00,1251494.00,1224490,27004,408.00,429.00,837.00,429,408,0.00,0.00,0,0
1535118169,s2-eth1,1224490.00,27004.00,1251494.00,27004,1224490,429.00,408.00,837.00,408,429,0.00,0.00,0,0
1535118169,lo,7592.00,7592.00,15184.00,7592,7592,78.00,78.00,156.00,78,78,0.00,0.00,0,0
1535118169,s3-eth2,27348.00,1224150.00,1251498.00,1224150,27348,412.00,425.00,837.00,425,412,0.00,0.00,0,0
1535118169,s1-eth1,1224650.00,26754.00,1251404.00,26754,1224650,431.00,405.00,836.00,405,431,0.00,0.00,0,0
1535118169,s2-eth2,27254.00,1224400.00,1251654.00,1224400,27254,411.00,428.00,839.00,428,411,0.00,0.00,0,0
1535118169,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118169,total,3762738.00,3761644.00,7524382.00,3761644,3762738,2597.00,2584.00,5181.00,2584,2597,0.00,0.00,0,0
1535118170,s3-eth1,1225414.00,26730.00,1252144.00,26730,1225414,423.00,405.00,828.00,405,423,0.00,0.00,0,0
1535118170,s1-eth2,26730.00,1222452.00,1249182.00,1222452,26730,405.00,422.00,827.00,422,405,0.00,0.00,0,0
1535118170,s2-eth1,1222452.00,26730.00,1249182.00,26730,1222452,422.00,405.00,827.00,405,422,0.00,0.00,0,0
1535118170,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118170,s3-eth2,26820.00,1222452.00,1249272.00,1222452,26820,406.00,422.00,828.00,422,406,0.00,0.00,0,0
1535118170,s1-eth1,1222542.00,26730.00,1249272.00,26730,1222542,423.00,405.00,828.00,405,423,0.00,0.00,0,0
1535118170,s2-eth2,26730.00,1225414.00,1252144.00,1225414,26730,405.00,423.00,828.00,423,405,0.00,0.00,0,0
1535118170,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118170,total,3750688.00,3750508.00,7501196.00,3750508,3750688,2484.00,2482.00,4966.00,2482,2484,0.00,0.00,0,0
1535118171,s3-eth1,1223900.00,26862.00,1250762.00,26862,1223900,422.00,407.00,829.00,407,422,0.00,0.00,0,0
1535118171,s1-eth2,26928.00,1223900.00,1250828.00,1223900,26928,408.00,422.00,830.00,422,408,0.00,0.00,0,0
1535118171,s2-eth1,1223900.00,26928.00,1250828.00,26928,1223900,422.00,408.00,830.00,408,422,0.00,0.00,0,0
1535118171,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118171,s3-eth2,26928.00,1223900.00,1250828.00,1223900,26928,408.00,422.00,830.00,422,408,0.00,0.00,0,0
