1535118713,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118713,total,18350076.00,18350010.00,36700088.00,18350010,18350076,6334.00,6333.00,12667.00,6333,6334,0.00,0.00,0,0
1535118714,s3-eth1,6055868.00,66594.00,6122462.00,66594,6055868,1102.00,1009.00,2111.00,1009,1102,0.00,0.00,0,0
1535118714,s1-eth2,66660.00,6055868.00,6122528.00,6055868,66660,1010.00,1102.00,2112.00,1102,1010,0.00,0.00,0,0
1535118714,s2-eth1,6055868.00,66660.00,6122528.00,66660,6055868,1102.00,1010.00,2112.00,1010,1102,0.00,0.00,0,0
1535118714,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118714,s3-eth2,66594.00,6055868.00,6122462.00,6055868,66594,1009.00,1102.00,2111.00,1102,1009,0.00,0.00,0,0
1535118714,s1-eth1,6055868.00,66660.00,6122528.00,66660,6055868,1102.00,1010.00,2112.00,1010,1102,0.00,0.00,0,0
1535118714,s2-eth2,66594.00,6055868.00,6122462.00,6055868,66594,1009.00,1102.00,2111.00,1102,1009,0.00,0.00,0,0
1535118714,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118714,total,18367452.00,18367518.00,36734968.00,18367518,18367452,6334.00,6335.00,12669.00,6335,6334,0.00,0.00,0,0
1535118715,s3-eth1,6048496.00,66660.00,6115156.00,66660,6048496,1100.00,1010.00,2110.00,1010,1100,0.00,0.00,0,0
1535118715,s1-eth2,66594.00,6048496.00,6115090.00,6048496,66594,1009.00,1100.00,2109.00,1100,1009,0.00,0.00,0,0
1535118715,s2-eth1,6048496.00,66594.00,6115090.00,66594,6048496,1100.00,1009.00,2109.00,1009,1100,0.00,0.00,0,0
1535118715,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1535118715,s3-eth2,66660.00,6048496.00,6115156.00,6048496,66660,1010.00,1100.00,2110.00,1100,1010,0.00,0.00,0,0
1535118715,s1-eth1,6048496.00,66594.00,6115090.00,66594,6048496,1100.00,1009.00,2109.00,1009,1100,0.00,0.00,0,0
1535118715,s2-eth2,66660.00,6048496.00,6115156.00,6048496,66660,1010.00,1100.00,2110.00,1100,1010,0.00,0.00,0,0
1535118715,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
